userId,recommendations
65,"[Row(movieId=83411, rating=5.8785505294799805), Row(movieId=83359, rating=5.8785505294799805), Row(movieId=83318, rating=5.8785505294799805), Row(movieId=67504, rating=5.8785505294799805), Row(movieId=72647, rating=5.2906951904296875), Row(movieId=31547, rating=5.2906951904296875), Row(movieId=26400, rating=5.2906951904296875), Row(movieId=25764, rating=5.2906951904296875), Row(movieId=8797, rating=5.2906951904296875), Row(movieId=8609, rating=5.2906951904296875)]"
66,"[Row(movieId=83411, rating=5.4794793128967285), Row(movieId=83359, rating=5.4794793128967285), Row(movieId=83318, rating=5.4794793128967285), Row(movieId=67504, rating=5.4794793128967285), Row(movieId=2563, rating=5.213575839996338), Row(movieId=132333, rating=5.007408618927002), Row(movieId=5490, rating=5.007408618927002), Row(movieId=2938, rating=4.94387674331665), Row(movieId=72647, rating=4.93153190612793), Row(movieId=31547, rating=4.93153190612793)]"
67,"[Row(movieId=83411, rating=6.053379058837891), Row(movieId=83359, rating=6.053379058837891), Row(movieId=83318, rating=6.053379058837891), Row(movieId=67504, rating=6.053379058837891), Row(movieId=2563, rating=5.502729892730713), Row(movieId=72647, rating=5.448040962219238), Row(movieId=31547, rating=5.448040962219238), Row(movieId=26400, rating=5.448040962219238), Row(movieId=25764, rating=5.448040962219238), Row(movieId=8797, rating=5.448040962219238)]"
68,"[Row(movieId=83411, rating=5.12717342376709), Row(movieId=83359, rating=5.12717342376709), Row(movieId=83318, rating=5.12717342376709), Row(movieId=67504, rating=5.12717342376709), Row(movieId=3216, rating=4.753973007202148), Row(movieId=72647, rating=4.614456653594971), Row(movieId=31547, rating=4.614456653594971), Row(movieId=26400, rating=4.614456653594971), Row(movieId=25764, rating=4.614456653594971), Row(movieId=8797, rating=4.614456653594971)]"
69,"[Row(movieId=83411, rating=5.747666835784912), Row(movieId=83359, rating=5.747666835784912), Row(movieId=83318, rating=5.747666835784912), Row(movieId=67504, rating=5.747666835784912), Row(movieId=65037, rating=5.554681777954102), Row(movieId=26084, rating=5.506811618804932), Row(movieId=76173, rating=5.456353664398193), Row(movieId=8530, rating=5.434068202972412), Row(movieId=31435, rating=5.402193069458008), Row(movieId=9010, rating=5.397542953491211)]"
70,"[Row(movieId=83411, rating=6.538825035095215), Row(movieId=83359, rating=6.538825035095215), Row(movieId=83318, rating=6.538825035095215), Row(movieId=67504, rating=6.538825035095215), Row(movieId=68073, rating=5.968737602233887), Row(movieId=72647, rating=5.884942531585693), Row(movieId=31547, rating=5.884942531585693), Row(movieId=26400, rating=5.884942531585693), Row(movieId=25764, rating=5.884942531585693), Row(movieId=8797, rating=5.884942531585693)]"
71,"[Row(movieId=83411, rating=6.39690637588501), Row(movieId=83359, rating=6.39690637588501), Row(movieId=83318, rating=6.39690637588501), Row(movieId=67504, rating=6.39690637588501), Row(movieId=72647, rating=5.75721549987793), Row(movieId=31547, rating=5.75721549987793), Row(movieId=26400, rating=5.75721549987793), Row(movieId=25764, rating=5.75721549987793), Row(movieId=8797, rating=5.75721549987793), Row(movieId=8609, rating=5.75721549987793)]"
72,"[Row(movieId=83411, rating=4.8055338859558105), Row(movieId=83359, rating=4.8055338859558105), Row(movieId=83318, rating=4.8055338859558105), Row(movieId=67504, rating=4.8055338859558105), Row(movieId=3216, rating=4.443447113037109), Row(movieId=72647, rating=4.324980735778809), Row(movieId=31547, rating=4.324980735778809), Row(movieId=26400, rating=4.324980735778809), Row(movieId=25764, rating=4.324980735778809), Row(movieId=8797, rating=4.324980735778809)]"
73,"[Row(movieId=83411, rating=5.690723896026611), Row(movieId=83359, rating=5.690723896026611), Row(movieId=83318, rating=5.690723896026611), Row(movieId=67504, rating=5.690723896026611), Row(movieId=72647, rating=5.121652126312256), Row(movieId=31547, rating=5.121652126312256), Row(movieId=26400, rating=5.121652126312256), Row(movieId=25764, rating=5.121652126312256), Row(movieId=8797, rating=5.121652126312256), Row(movieId=8609, rating=5.121652126312256)]"
74,"[Row(movieId=3216, rating=5.821468353271484), Row(movieId=83411, rating=5.632269382476807), Row(movieId=83359, rating=5.632269382476807), Row(movieId=83318, rating=5.632269382476807), Row(movieId=67504, rating=5.632269382476807), Row(movieId=97957, rating=5.556985378265381), Row(movieId=2938, rating=5.43651819229126), Row(movieId=26587, rating=5.402921676635742), Row(movieId=1859, rating=5.260960578918457), Row(movieId=3030, rating=5.254443645477295)]"
75,"[Row(movieId=83411, rating=4.456879615783691), Row(movieId=83359, rating=4.456879615783691), Row(movieId=83318, rating=4.456879615783691), Row(movieId=67504, rating=4.456879615783691), Row(movieId=2938, rating=4.378287315368652), Row(movieId=156, rating=4.298448085784912), Row(movieId=1194, rating=4.263567924499512), Row(movieId=3925, rating=4.2364935874938965), Row(movieId=122882, rating=4.236332893371582), Row(movieId=3216, rating=4.234898090362549)]"
76,"[Row(movieId=83411, rating=5.959239959716797), Row(movieId=83359, rating=5.959239959716797), Row(movieId=83318, rating=5.959239959716797), Row(movieId=67504, rating=5.959239959716797), Row(movieId=72647, rating=5.363316059112549), Row(movieId=31547, rating=5.363316059112549), Row(movieId=26400, rating=5.363316059112549), Row(movieId=25764, rating=5.363316059112549), Row(movieId=8797, rating=5.363316059112549), Row(movieId=8609, rating=5.363316059112549)]"
77,"[Row(movieId=83411, rating=5.129603385925293), Row(movieId=83359, rating=5.129603385925293), Row(movieId=83318, rating=5.129603385925293), Row(movieId=67504, rating=5.129603385925293), Row(movieId=3181, rating=4.805198669433594), Row(movieId=501, rating=4.699000835418701), Row(movieId=3309, rating=4.676557540893555), Row(movieId=72647, rating=4.616642951965332), Row(movieId=31547, rating=4.616642951965332), Row(movieId=26400, rating=4.616642951965332)]"
78,"[Row(movieId=8535, rating=5.747408866882324), Row(movieId=83411, rating=5.658931732177734), Row(movieId=83359, rating=5.658931732177734), Row(movieId=83318, rating=5.658931732177734), Row(movieId=67504, rating=5.658931732177734), Row(movieId=65037, rating=5.601804733276367), Row(movieId=2938, rating=5.5617218017578125), Row(movieId=106471, rating=5.524802207946777), Row(movieId=54328, rating=5.484991550445557), Row(movieId=31435, rating=5.4476728439331055)]"
79,"[Row(movieId=65037, rating=3.6130294799804688), Row(movieId=31435, rating=3.518751382827759), Row(movieId=76173, rating=3.4891088008880615), Row(movieId=83411, rating=3.463461399078369), Row(movieId=83359, rating=3.463461399078369), Row(movieId=83318, rating=3.463461399078369), Row(movieId=67504, rating=3.463461399078369), Row(movieId=106471, rating=3.387277364730835), Row(movieId=3216, rating=3.3803114891052246), Row(movieId=8530, rating=3.379889726638794)]"
80,"[Row(movieId=83411, rating=5.9528727531433105), Row(movieId=83359, rating=5.9528727531433105), Row(movieId=83318, rating=5.9528727531433105), Row(movieId=67504, rating=5.9528727531433105), Row(movieId=4518, rating=5.521613597869873), Row(movieId=3973, rating=5.456893444061279), Row(movieId=72647, rating=5.357585906982422), Row(movieId=31547, rating=5.357585906982422), Row(movieId=26400, rating=5.357585906982422), Row(movieId=25764, rating=5.357585906982422)]"
81,"[Row(movieId=83411, rating=5.453956127166748), Row(movieId=83359, rating=5.453956127166748), Row(movieId=83318, rating=5.453956127166748), Row(movieId=67504, rating=5.453956127166748), Row(movieId=2938, rating=5.001989364624023), Row(movieId=72647, rating=4.908559799194336), Row(movieId=31547, rating=4.908559799194336), Row(movieId=26400, rating=4.908559799194336), Row(movieId=25764, rating=4.908559799194336), Row(movieId=8797, rating=4.908559799194336)]"
82,"[Row(movieId=83411, rating=5.82234001159668), Row(movieId=83359, rating=5.82234001159668), Row(movieId=83318, rating=5.82234001159668), Row(movieId=67504, rating=5.82234001159668), Row(movieId=72647, rating=5.240106582641602), Row(movieId=31547, rating=5.240106582641602), Row(movieId=26400, rating=5.240106582641602), Row(movieId=25764, rating=5.240106582641602), Row(movieId=8797, rating=5.240106582641602), Row(movieId=8609, rating=5.240106582641602)]"
83,"[Row(movieId=83411, rating=6.056843280792236), Row(movieId=83359, rating=6.056843280792236), Row(movieId=83318, rating=6.056843280792236), Row(movieId=67504, rating=6.056843280792236), Row(movieId=3216, rating=5.980533123016357), Row(movieId=97957, rating=5.709855556488037), Row(movieId=72647, rating=5.4511590003967285), Row(movieId=31547, rating=5.4511590003967285), Row(movieId=26400, rating=5.4511590003967285), Row(movieId=25764, rating=5.4511590003967285)]"
84,"[Row(movieId=65037, rating=4.808001518249512), Row(movieId=83411, rating=4.788870334625244), Row(movieId=83359, rating=4.788870334625244), Row(movieId=83318, rating=4.788870334625244), Row(movieId=67504, rating=4.788870334625244), Row(movieId=8530, rating=4.728879451751709), Row(movieId=31435, rating=4.67837381362915), Row(movieId=76173, rating=4.676034927368164), Row(movieId=106471, rating=4.470715522766113), Row(movieId=54328, rating=4.468868255615234)]"
85,"[Row(movieId=3216, rating=5.305299282073975), Row(movieId=2361, rating=5.215404510498047), Row(movieId=97957, rating=5.062362194061279), Row(movieId=1194, rating=5.000115394592285), Row(movieId=2330, rating=4.938434600830078), Row(movieId=7502, rating=4.919548988342285), Row(movieId=48780, rating=4.868173122406006), Row(movieId=112515, rating=4.855954170227051), Row(movieId=663, rating=4.85343599319458), Row(movieId=89904, rating=4.845401287078857)]"
86,"[Row(movieId=83411, rating=5.5038628578186035), Row(movieId=83359, rating=5.5038628578186035), Row(movieId=83318, rating=5.5038628578186035), Row(movieId=67504, rating=5.5038628578186035), Row(movieId=72647, rating=4.953476905822754), Row(movieId=31547, rating=4.953476905822754), Row(movieId=26400, rating=4.953476905822754), Row(movieId=25764, rating=4.953476905822754), Row(movieId=8797, rating=4.953476905822754), Row(movieId=8609, rating=4.953476905822754)]"
87,"[Row(movieId=83411, rating=5.0207624435424805), Row(movieId=83359, rating=5.0207624435424805), Row(movieId=83318, rating=5.0207624435424805), Row(movieId=67504, rating=5.0207624435424805), Row(movieId=123, rating=4.949482440948486), Row(movieId=2066, rating=4.698953151702881), Row(movieId=1859, rating=4.6749725341796875), Row(movieId=86781, rating=4.644581317901611), Row(movieId=8751, rating=4.630829811096191), Row(movieId=3216, rating=4.621854782104492)]"
88,"[Row(movieId=83411, rating=5.102805137634277), Row(movieId=83359, rating=5.102805137634277), Row(movieId=83318, rating=5.102805137634277), Row(movieId=67504, rating=5.102805137634277), Row(movieId=72647, rating=4.592524528503418), Row(movieId=31547, rating=4.592524528503418), Row(movieId=26400, rating=4.592524528503418), Row(movieId=25764, rating=4.592524528503418), Row(movieId=8797, rating=4.592524528503418), Row(movieId=8609, rating=4.592524528503418)]"
89,"[Row(movieId=83411, rating=6.291540622711182), Row(movieId=83359, rating=6.291540622711182), Row(movieId=83318, rating=6.291540622711182), Row(movieId=67504, rating=6.291540622711182), Row(movieId=65037, rating=6.101073741912842), Row(movieId=3015, rating=6.050039768218994), Row(movieId=8530, rating=5.970685958862305), Row(movieId=31435, rating=5.930914402008057), Row(movieId=76173, rating=5.858005523681641), Row(movieId=6063, rating=5.845737934112549)]"
90,"[Row(movieId=3216, rating=5.724332809448242), Row(movieId=97957, rating=5.469383239746094), Row(movieId=4754, rating=5.365567207336426), Row(movieId=83411, rating=5.326167583465576), Row(movieId=83359, rating=5.326167583465576), Row(movieId=83318, rating=5.326167583465576), Row(movieId=67504, rating=5.326167583465576), Row(movieId=3181, rating=5.184587478637695), Row(movieId=6063, rating=5.036160945892334), Row(movieId=132333, rating=5.011146068572998)]"
91,"[Row(movieId=83411, rating=6.184560298919678), Row(movieId=83359, rating=6.184560298919678), Row(movieId=83318, rating=6.184560298919678), Row(movieId=67504, rating=6.184560298919678), Row(movieId=65037, rating=5.717061996459961), Row(movieId=72647, rating=5.566103935241699), Row(movieId=31547, rating=5.566103935241699), Row(movieId=26400, rating=5.566103935241699), Row(movieId=25764, rating=5.566103935241699), Row(movieId=8797, rating=5.566103935241699)]"
92,"[Row(movieId=3216, rating=5.674422264099121), Row(movieId=83411, rating=5.500609874725342), Row(movieId=83359, rating=5.500609874725342), Row(movieId=83318, rating=5.500609874725342), Row(movieId=67504, rating=5.500609874725342), Row(movieId=97957, rating=5.425988674163818), Row(movieId=26587, rating=5.044066905975342), Row(movieId=72647, rating=4.950549125671387), Row(movieId=31547, rating=4.950549125671387), Row(movieId=26400, rating=4.950549125671387)]"
93,"[Row(movieId=83411, rating=5.466311931610107), Row(movieId=83359, rating=5.466311931610107), Row(movieId=83318, rating=5.466311931610107), Row(movieId=67504, rating=5.466311931610107), Row(movieId=72647, rating=4.919681072235107), Row(movieId=31547, rating=4.919681072235107), Row(movieId=26400, rating=4.919681072235107), Row(movieId=25764, rating=4.919681072235107), Row(movieId=8797, rating=4.919681072235107), Row(movieId=8609, rating=4.919681072235107)]"
94,"[Row(movieId=83411, rating=4.964443683624268), Row(movieId=83359, rating=4.964443683624268), Row(movieId=83318, rating=4.964443683624268), Row(movieId=67504, rating=4.964443683624268), Row(movieId=72647, rating=4.46799898147583), Row(movieId=31547, rating=4.46799898147583), Row(movieId=26400, rating=4.46799898147583), Row(movieId=25764, rating=4.46799898147583), Row(movieId=8797, rating=4.46799898147583), Row(movieId=8609, rating=4.46799898147583)]"
95,"[Row(movieId=83411, rating=6.260911464691162), Row(movieId=83359, rating=6.260911464691162), Row(movieId=83318, rating=6.260911464691162), Row(movieId=67504, rating=6.260911464691162), Row(movieId=65037, rating=5.852715015411377), Row(movieId=3216, rating=5.727232456207275), Row(movieId=31435, rating=5.670082092285156), Row(movieId=72647, rating=5.634820461273193), Row(movieId=31547, rating=5.634820461273193), Row(movieId=26400, rating=5.634820461273193)]"
96,"[Row(movieId=83411, rating=5.908413887023926), Row(movieId=83359, rating=5.908413887023926), Row(movieId=83318, rating=5.908413887023926), Row(movieId=67504, rating=5.908413887023926), Row(movieId=72647, rating=5.317571640014648), Row(movieId=31547, rating=5.317571640014648), Row(movieId=26400, rating=5.317571640014648), Row(movieId=25764, rating=5.317571640014648), Row(movieId=8797, rating=5.317571640014648), Row(movieId=8609, rating=5.317571640014648)]"
97,"[Row(movieId=3216, rating=4.489979267120361), Row(movieId=97957, rating=4.290027141571045), Row(movieId=3030, rating=4.145806789398193), Row(movieId=83411, rating=4.079124927520752), Row(movieId=83359, rating=4.079124927520752), Row(movieId=83318, rating=4.079124927520752), Row(movieId=67504, rating=4.079124927520752), Row(movieId=30810, rating=4.03712272644043), Row(movieId=363, rating=4.010012149810791), Row(movieId=2361, rating=4.005951404571533)]"
98,"[Row(movieId=65188, rating=5.766078472137451), Row(movieId=83411, rating=5.621840953826904), Row(movieId=83359, rating=5.621840953826904), Row(movieId=83318, rating=5.621840953826904), Row(movieId=67504, rating=5.621840953826904), Row(movieId=670, rating=5.603188991546631), Row(movieId=65037, rating=5.548533916473389), Row(movieId=76173, rating=5.542876720428467), Row(movieId=106438, rating=5.493070602416992), Row(movieId=89904, rating=5.474678039550781)]"
